0.308372, 2.0000
0.239717, 1.0000
0.159282, 0.5000
0.056804, 0.2000
0.012407, 0.1000
0.000779, 0.0500
0.000000, 0.0100
0.000000, 0.0050
0.000000, 0.0001
0.000000, 0.0000
